game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,map_mines_count,name,param1
1423,LochKillerAi,5997,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1423,ConnectClosestMinesAi,1235,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1423,LochKillerAi,4088,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1423,LochKillerAi,2340,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1423,Futurer,2193,4,4,8,tube.json,386,301,5,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1423,LochKillerAi,2798,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1423,ConnectClosestMinesAi,4708,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1424,LochKillerAi,4269,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1424,ConnectClosestMinesAi,9544,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1424,Futurer,5606,2,6,8,tube.json,386,301,5,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1424,ConnectClosestMinesAi,773,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1424,ConnectClosestMinesAi,2203,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1424,ConnectClosestMinesAi,6584,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1424,ConnectClosestMinesAi,3653,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1424,LochKillerAi,843,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1425,LochKillerAi,1366,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1425,LochKillerAi,662,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
1425,LochKillerAi,2359,0,4,4,randomMedium.json,187,97,4,LochKillerAi,NA
1425,Futurer,5572,1,3,4,randomMedium.json,187,97,4,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1426,ConnectClosestMinesAi,599,2,2,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1426,ConnectClosestMinesAi,2413,1,3,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1426,Futurer,2532,0,4,4,randomSparse.json,123,86,4,2add5e91b0ca48e18c8d3457b4fd5536,1.5959662635219707
1426,ConnectClosestMinesAi,128,3,1,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1427,ConnectClosestMinesAi,6536,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1427,Futurer,6052,1,3,4,randomMedium.json,187,97,4,5cf1c53f5a924ed8a60fdfee7e28b777,1.3549541250858623
1427,ConnectClosestMinesAi,3788,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1427,LochKillerAi,1107,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1428,LochKillerAi,34987,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1428,Futurer,42133,1,7,8,boston-sparse.json,945,488,8,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1428,ConnectClosestMinesAi,8837,3,5,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1428,LochKillerAi,36829,0,8,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1428,LochKillerAi,12322,5,3,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1428,LochKillerAi,12549,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1428,LochKillerAi,9096,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1428,ConnectClosestMinesAi,67252,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1429,Futurer,52628,0,8,8,boston-sparse.json,945,488,8,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1429,ConnectClosestMinesAi,50103,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1429,LochKillerAi,32267,1,7,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1429,LochKillerAi,45362,5,3,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1429,LochKillerAi,34676,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1429,ConnectClosestMinesAi,45880,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1429,ConnectClosestMinesAi,52229,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1429,ConnectClosestMinesAi,15085,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1430,Futurer,337,0,4,4,circle.json,65,27,4,571e53f783134530abc44401ce19b92c,0.5770215949474164
1430,LochKillerAi,93,2,2,4,circle.json,65,27,4,LochKillerAi,NA
1430,ConnectClosestMinesAi,312,3,1,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1430,LochKillerAi,194,1,3,4,circle.json,65,27,4,LochKillerAi,NA
1431,LochKillerAi,50140,11,5,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,ConnectClosestMinesAi,100848,1,15,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1431,Futurer,47631,8,8,16,edinburgh-sparse.json,1751,961,32,2fa341ee05444d70968a09f3a2897403,1.8286842036367679
1431,ConnectClosestMinesAi,24982,12,4,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1431,LochKillerAi,54301,4,12,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,LochKillerAi,25451,14,2,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,LochKillerAi,24322,0,16,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,ConnectClosestMinesAi,26844,2,14,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1431,ConnectClosestMinesAi,83605,9,7,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1431,LochKillerAi,39795,7,9,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,LochKillerAi,10797,5,11,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,ConnectClosestMinesAi,126144,3,13,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1431,LochKillerAi,69134,6,10,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,LochKillerAi,7436,15,1,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,LochKillerAi,53740,10,6,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1431,LochKillerAi,13607,13,3,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1432,Futurer,1067,0,3,3,Sierpinski-triangle.json,81,42,3,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1432,ConnectClosestMinesAi,1067,1,2,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
1432,ConnectClosestMinesAi,1067,2,1,3,Sierpinski-triangle.json,81,42,3,ConnectClosestMinesAi,NA
1433,LochKillerAi,1393,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1433,ConnectClosestMinesAi,4619,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1433,Futurer,2705,2,6,8,tube.json,386,301,5,2fa341ee05444d70968a09f3a2897403,1.8286842036367679
1433,ConnectClosestMinesAi,910,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1433,LochKillerAi,1568,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1433,LochKillerAi,2590,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1433,ConnectClosestMinesAi,2648,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1433,LochKillerAi,2959,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1434,LochKillerAi,1366,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1434,Futurer,5833,3,1,4,randomMedium.json,187,97,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1434,LochKillerAi,662,0,4,4,randomMedium.json,187,97,4,LochKillerAi,NA
1434,LochKillerAi,2371,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
1435,LochKillerAi,888,2,2,4,randomSparse.json,123,86,4,LochKillerAi,NA
1435,ConnectClosestMinesAi,1550,1,3,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1435,Futurer,2031,3,1,4,randomSparse.json,123,86,4,5cf1c53f5a924ed8a60fdfee7e28b777,1.3549541250858623
1435,LochKillerAi,1047,0,4,4,randomSparse.json,123,86,4,LochKillerAi,NA
1436,LochKillerAi,7546,1,7,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1436,LochKillerAi,31596,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1436,LochKillerAi,15935,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1436,LochKillerAi,25505,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1436,LochKillerAi,9762,5,3,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1436,Futurer,15217,6,2,8,boston-sparse.json,945,488,8,571e53f783134530abc44401ce19b92c,0.5770215949474164
1436,LochKillerAi,14357,4,4,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1436,ConnectClosestMinesAi,19950,0,8,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1437,Futurer,6961,7,1,8,tube.json,386,301,5,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1437,ConnectClosestMinesAi,3544,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1437,LochKillerAi,966,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1437,ConnectClosestMinesAi,5592,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1437,ConnectClosestMinesAi,474,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1437,LochKillerAi,4684,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1437,ConnectClosestMinesAi,3660,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1437,ConnectClosestMinesAi,7539,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1438,ConnectClosestMinesAi,30862,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1438,ConnectClosestMinesAi,10609,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1438,ConnectClosestMinesAi,42301,0,8,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1438,ConnectClosestMinesAi,19888,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1438,ConnectClosestMinesAi,81827,3,5,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1438,LochKillerAi,9301,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1438,LochKillerAi,13335,1,7,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1438,Futurer,27174,5,3,8,boston-sparse.json,945,488,8,c23f89ecf91c4ea38843ac3164e74ba1,0.5782089006426607
1439,LochKillerAi,3924,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1439,Futurer,6842,0,4,4,randomMedium.json,187,97,4,571e53f783134530abc44401ce19b92c,0.5770215949474164
1439,LochKillerAi,2322,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1439,ConnectClosestMinesAi,2969,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1440,ConnectClosestMinesAi,14078,9,7,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,LochKillerAi,8330,12,4,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1440,ConnectClosestMinesAi,93626,2,14,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,ConnectClosestMinesAi,65497,14,2,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,LochKillerAi,4376,13,3,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1440,ConnectClosestMinesAi,62855,3,13,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,LochKillerAi,18926,5,11,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1440,Futurer,27806,11,5,16,edinburgh-sparse.json,1751,961,32,571e53f783134530abc44401ce19b92c,0.5770215949474164
1440,LochKillerAi,45479,8,8,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1440,ConnectClosestMinesAi,204297,7,9,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,LochKillerAi,8310,6,10,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1440,ConnectClosestMinesAi,47273,0,16,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,ConnectClosestMinesAi,99093,15,1,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,ConnectClosestMinesAi,71049,1,15,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,ConnectClosestMinesAi,73733,10,6,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1440,LochKillerAi,9991,4,12,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1441,Futurer,1585,2,2,4,randomSparse.json,123,86,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1441,LochKillerAi,784,0,4,4,randomSparse.json,123,86,4,LochKillerAi,NA
1441,ConnectClosestMinesAi,2351,3,1,4,randomSparse.json,123,86,4,ConnectClosestMinesAi,NA
1441,LochKillerAi,1114,1,3,4,randomSparse.json,123,86,4,LochKillerAi,NA
1442,LochKillerAi,15416,0,16,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1442,ConnectClosestMinesAi,7889,3,13,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,LochKillerAi,8429,2,14,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1442,ConnectClosestMinesAi,11987,1,15,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,ConnectClosestMinesAi,0,4,12,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,ConnectClosestMinesAi,0,5,11,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,Futurer,0,6,10,16,oxford-sparse.json,1132,614,1,2fa341ee05444d70968a09f3a2897403,1.8286842036367679
1442,LochKillerAi,0,7,9,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1442,LochKillerAi,0,8,8,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1442,ConnectClosestMinesAi,0,9,7,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,ConnectClosestMinesAi,0,10,6,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,ConnectClosestMinesAi,0,11,5,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,ConnectClosestMinesAi,0,12,4,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,ConnectClosestMinesAi,0,13,3,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1442,LochKillerAi,0,14,2,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1442,ConnectClosestMinesAi,0,15,1,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1443,LochKillerAi,3924,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1443,Futurer,6912,0,4,4,randomMedium.json,187,97,4,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1443,ConnectClosestMinesAi,3307,2,2,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1443,LochKillerAi,2279,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1444,LochKillerAi,320,1,3,4,lambda.json,60,38,4,LochKillerAi,NA
1444,ConnectClosestMinesAi,1105,2,2,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
1444,Futurer,701,3,1,4,lambda.json,60,38,4,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1444,LochKillerAi,427,0,4,4,lambda.json,60,38,4,LochKillerAi,NA
1445,ConnectClosestMinesAi,38666,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1445,ConnectClosestMinesAi,50853,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1445,LochKillerAi,4748,0,8,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1445,ConnectClosestMinesAi,28436,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1445,ConnectClosestMinesAi,35287,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1445,Futurer,55134,3,5,8,boston-sparse.json,945,488,8,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1445,ConnectClosestMinesAi,17663,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1445,LochKillerAi,35929,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1446,LochKillerAi,496,2,6,8,tube.json,386,301,5,LochKillerAi,NA
1446,LochKillerAi,1499,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1446,LochKillerAi,9316,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1446,LochKillerAi,1069,7,1,8,tube.json,386,301,5,LochKillerAi,NA
1446,LochKillerAi,1889,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1446,ConnectClosestMinesAi,5665,1,7,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1446,Futurer,5343,3,5,8,tube.json,386,301,5,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1446,LochKillerAi,3775,0,8,8,tube.json,386,301,5,LochKillerAi,NA
1447,LochKillerAi,3378,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1447,LochKillerAi,1400,2,6,8,tube.json,386,301,5,LochKillerAi,NA
1447,ConnectClosestMinesAi,5275,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1447,LochKillerAi,1376,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1447,LochKillerAi,6059,0,8,8,tube.json,386,301,5,LochKillerAi,NA
1447,LochKillerAi,2731,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1447,Futurer,4200,1,7,8,tube.json,386,301,5,571e53f783134530abc44401ce19b92c,0.5770215949474164
1447,LochKillerAi,4279,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1448,LochKillerAi,1366,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
1448,LochKillerAi,662,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1448,Futurer,5833,0,4,4,randomMedium.json,187,97,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1448,LochKillerAi,2371,1,3,4,randomMedium.json,187,97,4,LochKillerAi,NA
1449,Futurer,1110,0,4,4,lambda.json,60,38,4,5cf1c53f5a924ed8a60fdfee7e28b777,1.3549541250858623
1449,ConnectClosestMinesAi,812,1,3,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
1449,LochKillerAi,714,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
1449,LochKillerAi,135,3,1,4,lambda.json,60,38,4,LochKillerAi,NA
1450,LochKillerAi,15416,0,16,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1450,ConnectClosestMinesAi,7889,3,13,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1450,ConnectClosestMinesAi,8429,2,14,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1450,ConnectClosestMinesAi,11987,1,15,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1450,LochKillerAi,0,4,12,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1450,LochKillerAi,0,5,11,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1450,LochKillerAi,0,6,10,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1450,LochKillerAi,0,7,9,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1450,ConnectClosestMinesAi,0,8,8,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1450,ConnectClosestMinesAi,0,9,7,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1450,LochKillerAi,0,10,6,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1450,Futurer,0,11,5,16,oxford-sparse.json,1132,614,1,2add5e91b0ca48e18c8d3457b4fd5536,1.5959662635219707
1450,ConnectClosestMinesAi,0,12,4,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1450,ConnectClosestMinesAi,0,13,3,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1450,LochKillerAi,0,14,2,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1450,ConnectClosestMinesAi,0,15,1,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1451,ConnectClosestMinesAi,6711,0,4,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1451,Futurer,6481,1,3,4,randomMedium.json,187,97,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1451,LochKillerAi,1332,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1451,LochKillerAi,2497,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
1452,LochKillerAi,97,2,2,4,circle.json,65,27,4,LochKillerAi,NA
1452,LochKillerAi,196,3,1,4,circle.json,65,27,4,LochKillerAi,NA
1452,ConnectClosestMinesAi,324,1,3,4,circle.json,65,27,4,ConnectClosestMinesAi,NA
1452,Futurer,299,0,4,4,circle.json,65,27,4,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1453,LochKillerAi,5569,6,2,8,tube.json,386,301,5,LochKillerAi,NA
1453,LochKillerAi,464,0,8,8,tube.json,386,301,5,LochKillerAi,NA
1453,LochKillerAi,4919,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1453,Futurer,1822,2,6,8,tube.json,386,301,5,571e53f783134530abc44401ce19b92c,0.5770215949474164
1453,LochKillerAi,1277,3,5,8,tube.json,386,301,5,LochKillerAi,NA
1453,ConnectClosestMinesAi,5057,7,1,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1453,ConnectClosestMinesAi,8145,4,4,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1453,LochKillerAi,1733,1,7,8,tube.json,386,301,5,LochKillerAi,NA
1454,ConnectClosestMinesAi,15416,0,16,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1454,Futurer,7889,3,13,16,oxford-sparse.json,1132,614,1,74526a33fab04afaa6166147d6a00fca,0.9824464687470864
1454,ConnectClosestMinesAi,8429,2,14,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1454,LochKillerAi,11987,1,15,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1454,LochKillerAi,0,4,12,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1454,LochKillerAi,0,5,11,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1454,ConnectClosestMinesAi,0,6,10,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1454,LochKillerAi,0,7,9,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1454,ConnectClosestMinesAi,0,8,8,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1454,LochKillerAi,0,9,7,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1454,ConnectClosestMinesAi,0,10,6,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1454,ConnectClosestMinesAi,0,11,5,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1454,LochKillerAi,0,12,4,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1454,ConnectClosestMinesAi,0,13,3,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1454,LochKillerAi,0,14,2,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
1454,ConnectClosestMinesAi,0,15,1,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
1455,LochKillerAi,1964,2,6,8,tube.json,386,301,5,LochKillerAi,NA
1455,LochKillerAi,3854,4,4,8,tube.json,386,301,5,LochKillerAi,NA
1455,ConnectClosestMinesAi,6782,1,7,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1455,LochKillerAi,1475,5,3,8,tube.json,386,301,5,LochKillerAi,NA
1455,Futurer,4651,7,1,8,tube.json,386,301,5,4aa5137cb70646c69ea7a2609cdc8aba,0.4246212096330616
1455,ConnectClosestMinesAi,2871,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1455,LochKillerAi,2274,0,8,8,tube.json,386,301,5,LochKillerAi,NA
1455,ConnectClosestMinesAi,2318,3,5,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
1456,Futurer,6711,0,4,4,randomMedium.json,187,97,4,b4ade2e2dada42649a704ec4a53fcabe,1.2598356404601359
1456,ConnectClosestMinesAi,6481,1,3,4,randomMedium.json,187,97,4,ConnectClosestMinesAi,NA
1456,LochKillerAi,1332,3,1,4,randomMedium.json,187,97,4,LochKillerAi,NA
1456,LochKillerAi,2497,2,2,4,randomMedium.json,187,97,4,LochKillerAi,NA
1457,LochKillerAi,320,1,3,4,lambda.json,60,38,4,LochKillerAi,NA
1457,Futurer,1105,3,1,4,lambda.json,60,38,4,659746fbb6f9444eb0acade281cd1044,1.1128792002348882
1457,LochKillerAi,427,2,2,4,lambda.json,60,38,4,LochKillerAi,NA
1457,ConnectClosestMinesAi,701,0,4,4,lambda.json,60,38,4,ConnectClosestMinesAi,NA
1458,LochKillerAi,24166,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1458,ConnectClosestMinesAi,49488,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1458,ConnectClosestMinesAi,64822,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1458,ConnectClosestMinesAi,22786,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1458,LochKillerAi,10851,0,8,8,boston-sparse.json,945,488,8,LochKillerAi,NA
1458,Futurer,27816,3,5,8,boston-sparse.json,945,488,8,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1458,ConnectClosestMinesAi,27617,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1458,ConnectClosestMinesAi,15630,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
1459,LochKillerAi,141,1,3,4,circle.json,65,27,4,LochKillerAi,NA
1459,LochKillerAi,339,3,1,4,circle.json,65,27,4,LochKillerAi,NA
1459,LochKillerAi,165,2,2,4,circle.json,65,27,4,LochKillerAi,NA
1459,Futurer,326,0,4,4,circle.json,65,27,4,571e53f783134530abc44401ce19b92c,0.5770215949474164
1460,LochKillerAi,96562,9,7,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1460,ConnectClosestMinesAi,103567,1,15,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1460,ConnectClosestMinesAi,39975,0,16,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1460,LochKillerAi,3908,8,8,16,edinburgh-sparse.json,1751,961,32,LochKillerAi,NA
1460,ConnectClosestMinesAi,59121,5,11,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
1460,Futurer,82221,7,9,16,edinburgh-sparse.json,1751,961,32,6f1b4701ed6b457185fb7c21d4ac87aa,1.0861175636691405
1460,ConnectClosestMinesAi,31131,4,12,16,edinburgh-sparse.json,1751,961,32,ConnectClosestMinesAi,NA
